2024-08-13 10:09:44,3.1,1.21309,200704000,192659,27919963
2024-08-13 10:09:49,13.4,1.37411,227344384,306576,45436810
2024-08-13 10:09:54,12.1,1.37567,227602432,306732,45436938
2024-08-13 10:10:00,13.3,1.37879,228118528,306870,45436938
2024-08-13 10:10:05,12.8,1.38035,228376576,306940,45436938
2024-08-13 10:10:10,13.4,1.38498,229142528,308510,45439046
2024-08-13 10:10:15,12.1,1.38642,229380096,310190,45441638
2024-08-13 10:10:20,13.1,1.38642,229380096,310890,45442718
2024-08-13 10:10:25,13.4,1.38788,229621760,311022,45442822
2024-08-13 10:10:31,11.5,1.391,230137856,312282,45444766
2024-08-13 10:10:36,12.5,1.39724,231170048,314382,45448006
2024-08-13 10:10:41,13,1.39867,231407616,314522,45448222
2024-08-13 10:10:46,13.2,1.40335,232181760,314612,45448298
2024-08-13 10:10:51,12.1,1.40335,232181760,315732,45450026
2024-08-13 10:10:57,13.2,1.40333,232177664,316990,45451754
2024-08-13 10:11:02,13.5,1.40323,232161280,318340,45453774
2024-08-13 10:11:07,12.6,1.40479,232419328,318340,45453774
2024-08-13 10:11:12,13.2,1.40791,232935424,319710,45455654
2024-08-13 10:11:17,12.9,1.42269,235380736,323738,45460561
2024-08-13 10:11:22,13.5,1.42415,235622400,324438,45461641
2024-08-13 10:11:28,13.1,1.42415,235622400,326521,45465798
2024-08-13 10:11:33,11.8,1.42412,235618304,327521,45468996
2024-08-13 10:11:38,19.8,1.40749,232865792,1663567,46983053
2024-08-13 10:11:43,14.2,1.41202,233615360,3436701,48709054
2024-08-13 10:11:48,13.4,1.4133,233828352,3460099,48721926
2024-08-13 10:11:53,12.1,1.41333,233832448,3460099,48721926
2024-08-13 10:11:59,11,1.44403,238911488,9536055,49266626
2024-08-13 10:12:04,9.5,1.46118,241750016,15233757,49873139
2024-08-13 10:12:09,13.5,1.46363,242155520,15362374,50082434
2024-08-13 10:12:14,13.5,1.46965,243150848,15362548,50082514
2024-08-13 10:12:19,12.8,1.47119,243404800,15362998,50082894
