2024-08-13 11:34:38,2.4,1.23627,204537856,159400,26160984
2024-08-13 11:34:43,13.4,1.32502,219222016,360709,44922733
2024-08-13 11:34:48,13.5,1.33435,220766208,360865,44922861
2024-08-13 11:34:53,12.8,1.33435,220766208,361003,44922861
2024-08-13 11:34:59,12.1,1.33903,221540352,362123,44924589
2024-08-13 11:35:04,13.5,1.34047,221777920,364813,44928425
2024-08-13 11:35:09,12.8,1.34359,222294016,365093,44928857
2024-08-13 11:35:14,13.3,1.34497,222523392,365093,44928857
2024-08-13 11:35:19,11.6,1.35119,223551488,366723,44931309
2024-08-13 11:35:24,12.9,1.35431,224067584,368543,44934117
2024-08-13 11:35:30,13.4,1.35584,224321536,368725,44934361
2024-08-13 11:35:35,12.8,1.35896,224837632,368815,44934437
2024-08-13 11:35:40,12.1,1.36208,225353728,370005,44936165
2024-08-13 11:35:45,13.3,1.36208,225353728,371125,44937893
2024-08-13 11:35:50,13.4,1.36659,226099200,372385,44939837
2024-08-13 11:35:56,13,1.39127,230182912,374913,44941973
2024-08-13 11:36:01,13.5,1.39283,230440960,376033,44943701
2024-08-13 11:36:06,11.7,1.39907,231473152,378133,44946941
2024-08-13 11:36:11,13,1.4006,231727104,378863,44947753
2024-08-13 11:36:16,13.5,1.40372,232243200,379003,44947969
2024-08-13 11:36:21,13.3,1.40508,232468480,381924,44956972
2024-08-13 11:36:27,12.1,1.40518,232484864,382056,44957076
2024-08-13 11:36:32,13.5,1.40409,232304640,437544,45060453
2024-08-13 11:36:37,13.8,1.38748,229556224,1762782,46396008
2024-08-13 11:36:42,27.7,1.40489,232435712,3431458,48151633
2024-08-13 11:36:47,13.5,1.41781,234573824,4251674,48676998
2024-08-13 11:36:52,12.7,1.42717,236122112,4251674,48676998
2024-08-13 11:36:58,11.9,1.43328,237133824,4251764,48677074
2024-08-13 11:37:03,8.8,1.4823,245243904,5533721,48862607
2024-08-13 11:37:08,13.4,1.57346,260325376,34946638,50135008
2024-08-13 11:37:13,13.5,1.59678,264183808,35106152,50434672
2024-08-13 11:37:18,13.3,1.62329,268570624,35272152,50746184
2024-08-13 11:37:24,11.8,1.64201,271667200,35430991,51049916
2024-08-13 11:37:29,13.3,1.64669,272441344,35452403,51091536
2024-08-13 11:37:34,12,1.6482,272691200,35452535,51091588
2024-08-13 11:37:39,13.4,1.6044,265445376,35452535,51091588
2024-08-13 11:37:44,13.5,1.60752,265961472,35452535,51091588
2024-08-13 11:37:49,13.2,1.6122,266735616,35452763,51091664
2024-08-13 11:37:55,12.1,1.61995,268017664,35452763,51091664
2024-08-13 11:38:00,13.4,1.63077,269807616,35455063,51093724
2024-08-13 11:38:05,13.4,1.63389,270323712,35455273,51093846
2024-08-13 11:38:10,13.5,1.63701,270839808,35455273,51093846
2024-08-13 11:38:15,13.1,1.64322,271867904,35455273,51093846
2024-08-13 11:38:20,12.1,1.64793,272646144,35455765,51094254
2024-08-13 11:38:26,13.4,1.60539,265609216,35455765,51094254
2024-08-13 11:38:31,13.5,1.61319,266899456,35455765,51094254
2024-08-13 11:38:36,13.3,1.61631,267415552,35455855,51094330
2024-08-13 11:38:41,11.9,1.62245,268431360,35455855,51094330
2024-08-13 11:38:46,14.2,1.62867,269459456,35455855,51094330
2024-08-13 11:38:52,13.4,1.63332,270229504,35455945,51094406
2024-08-13 11:38:57,13.5,1.58952,262983680,35455987,51094434
2024-08-13 11:39:02,12.1,1.59576,264015872,35455987,51094434
2024-08-13 11:39:07,13.4,1.60198,265043968,35456077,51094510
2024-08-13 11:39:12,13.4,1.60978,266334208,35456077,51094510
2024-08-13 11:39:17,11.9,1.61289,266850304,35456119,51094538
2024-08-13 11:39:23,13.5,1.61596,267358208,35456569,51094918
2024-08-13 11:39:28,13.5,1.57697,260907008,35456569,51094918
2024-08-13 11:39:33,12,1.58009,261423104,35456569,51094918
2024-08-13 11:39:38,13.6,1.54095,254947328,35456569,51094918
2024-08-13 11:39:43,13.4,1.54407,255463424,35456797,51094994
2024-08-13 11:39:49,13.5,1.5512,256643072,35456797,51094994
2024-08-13 11:39:54,12.1,1.55276,256901120,35456797,51094994
2024-08-13 11:39:59,13.5,1.57289,260231168,35458923,51097130
2024-08-13 11:40:04,13.5,1.57601,260747264,35458923,51097130
2024-08-13 11:40:09,12.1,1.58069,261521408,35458965,51097158
2024-08-13 11:40:14,13.4,1.59158,263323648,35459055,51097234
2024-08-13 11:40:20,13.5,1.5947,263839744,35459055,51097234
2024-08-13 11:40:25,13.5,1.59626,264097792,35459145,51097310
2024-08-13 11:40:30,12.1,1.60094,264871936,35459505,51097614
2024-08-13 11:40:35,13,1.60715,265900032,35459505,51097614
2024-08-13 11:40:40,13.5,1.61495,267190272,35459505,51097614
2024-08-13 11:40:45,12.1,1.61963,267964416,35459595,51097690
2024-08-13 11:40:51,13.5,1.62275,268480512,35459707,51097718
2024-08-13 11:40:56,13.5,1.6274,269250560,35459707,51097718
2024-08-13 11:41:01,12,1.63206,270020608,35459797,51097794
2024-08-13 11:41:06,13.2,1.63515,270532608,35459839,51097822
2024-08-13 11:41:11,13.5,1.63983,271306752,35459839,51097822
2024-08-13 11:41:17,13.5,1.6476,272592896,35459929,51097898
2024-08-13 11:41:22,12,1.65082,273125376,35459929,51097898
2024-08-13 11:41:27,13.5,1.65862,274415616,35459929,51097898
2024-08-13 11:41:32,13.4,1.6633,275189760,35460379,51098278
2024-08-13 11:41:37,11.9,1.62265,268464128,35460379,51098278
2024-08-13 11:41:42,13.5,1.58202,261742592,35460517,51098278
2024-08-13 11:41:48,13.5,1.58514,262258688,35460517,51098278
2024-08-13 11:41:53,12.1,1.58982,263032832,35460607,51098354
2024-08-13 11:41:58,13.4,1.55803,257773568,35462685,51100442
2024-08-13 11:42:03,13.3,1.56427,258805760,35462727,51100470
2024-08-13 11:42:08,13,1.56737,259317760,35462817,51100546
2024-08-13 11:42:13,11.9,1.57358,260345856,35462817,51100546
2024-08-13 11:42:19,13.5,1.57982,261378048,35462817,51100546
2024-08-13 11:42:24,13.5,1.58294,261894144,35462907,51100622
2024-08-13 11:42:29,11.7,1.58762,262668288,35462907,51100622
2024-08-13 11:42:34,13.5,1.59383,263696384,35462997,51100698
2024-08-13 11:42:39,13.5,1.60005,264724480,35463357,51101002
2024-08-13 11:42:45,12.1,1.60628,265756672,35463357,51101002
2024-08-13 11:42:50,14.2,1.6094,266272768,35463357,51101002
2024-08-13 11:42:55,13.1,1.61562,267300864,35463447,51101078
2024-08-13 11:43:00,13.5,1.62168,268304384,35463531,51101134
2024-08-13 11:43:05,12,1.62792,269336576,35463531,51101134
2024-08-13 11:43:10,13.4,1.63263,270114816,35463621,51101210
2024-08-13 11:43:16,13.5,1.6404,271400960,35463621,51101210
2024-08-13 11:43:21,12.1,1.59663,264159232,35463621,51101210
2024-08-13 11:43:26,13.5,1.60443,265449472,35463711,51101286
2024-08-13 11:43:31,13.4,1.60911,266223616,35463711,51101286
2024-08-13 11:43:36,12.1,1.61532,267251712,35463711,51101286
2024-08-13 11:43:41,13.4,1.61844,267767808,35464119,51101514
2024-08-13 11:43:47,13.2,1.62312,268541952,35464299,51101666
2024-08-13 11:43:52,13.5,1.62933,269570048,35464299,51101666
2024-08-13 11:43:57,11.8,1.59146,263303168,35466641,51103702
2024-08-13 11:44:02,13.4,1.59613,264077312,35466773,51103806
2024-08-13 11:44:07,13.4,1.60237,265109504,35466773,51103806
2024-08-13 11:44:13,12.1,1.60549,265625600,35466773,51103806
2024-08-13 11:44:18,13.5,1.56294,258584576,35466863,51103882
2024-08-13 11:44:23,13.5,1.56915,259612672,35466863,51103882
2024-08-13 11:44:28,11.7,1.57071,259870720,35466863,51103882
2024-08-13 11:44:33,12,1.57695,260902912,35466953,51103958
2024-08-13 11:44:38,13.2,1.58319,261935104,35466953,51103958
2024-08-13 11:44:44,13.5,1.59096,263221248,35467043,51104034
2024-08-13 11:44:49,12,1.59564,263995392,35467403,51104338
2024-08-13 11:44:54,13.5,1.50629,249212928,35467487,51104394
2024-08-13 11:44:59,13.5,1.51562,250757120,35467487,51104394
2024-08-13 11:45:04,13.3,1.52028,251527168,35467577,51104470
